index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
565	hasOSMTag	primary	osmtag	891e3491e37ffff	h3place	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
566	located_on_h3_cell	https://www.openstreetmap.org/way/128872481	osmplace	891f1a65987ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
567	hasOSMTag	891e34906cfffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
568	located_on_h3_cell	https://www.openstreetmap.org/way/927589285	osmplace	891e3493623ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
569	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258110135	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
570	located_on_h3_cell	891e349310bffff	h3place	https://www.openstreetmap.org/way/259113319	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
571	hasOSMTag	891e348a5c3ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
572	located_on_h3_cell	891e349363bffff	h3place	https://www.openstreetmap.org/way/880659879	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
573	hasOSMTag	891e349a8dbffff	h3place	primary	osmtag	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
574	located_on_h3_cell	891e34902b7ffff	h3place	https://www.openstreetmap.org/way/694120647	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
575	located_on_h3_cell	https://www.openstreetmap.org/way/234027113	osmplace	891e3491c7bffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
576	located_on_h3_cell	891e3493067ffff	h3place	https://www.openstreetmap.org/way/210709756	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
577	located_on_h3_cell	891e349155bffff	h3place	https://www.openstreetmap.org/way/724770049	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
578	located_on_h3_cell	https://www.openstreetmap.org/way/234027114	osmplace	891e3491e37ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
579	located_on_h3_cell	891e34906c3ffff	h3place	https://www.openstreetmap.org/way/258110141	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
580	located_on_h3_cell	https://www.openstreetmap.org/way/156810408	osmplace	891e34834dbffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
581	located_on_h3_cell	https://www.openstreetmap.org/way/632836296	osmplace	891e348a5c3ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
582	located_on_h3_cell	891e348345bffff	h3place	https://www.openstreetmap.org/way/362403144	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
583	located_on_h3_cell	https://www.openstreetmap.org/way/687148721	osmplace	891f1a65917ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
584	located_on_h3_cell	https://www.openstreetmap.org/way/724770051	osmplace	891e349155bffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
585	hasOSMTag	industrial	osmtag	891f1a6637bffff	h3place	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
586	hasOSMTag	primary	osmtag	891e3483677ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
587	located_on_h3_cell	891f1a64a47ffff	h3place	https://www.openstreetmap.org/way/222711652	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
588	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258110137	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
589	located_on_h3_cell	891f1a66b63ffff	h3place	https://www.openstreetmap.org/way/264727556	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
590	located_on_h3_cell	891e349363bffff	h3place	https://www.openstreetmap.org/way/880659881	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
591	hasOSMTag	891e349307bffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
592	hasOSMTag	891e3491a8fffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
593	located_on_h3_cell	https://www.openstreetmap.org/way/215655220	osmplace	891e3491c47ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
594	hasOSMTag	industrial	osmtag	891e349a887ffff	h3place	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
595	hasOSMTag	891e349065bffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
596	located_on_h3_cell	https://www.openstreetmap.org/way/656829059	osmplace	891e3491607ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
597	located_on_h3_cell	891e3491293ffff	h3place	https://www.openstreetmap.org/way/656836974	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
598	hasOSMTag	industrial	osmtag	891e349a89bffff	h3place	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
599	located_on_h3_cell	https://www.openstreetmap.org/way/888325055	osmplace	891e3491597ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
600	hasOSMTag	primary	osmtag	891e349ad33ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
